transaction_id,transaction_time,transaction_date,customer_key,account_key,transaction_key,amount,account_balance
IABBUF,01/01/2024 09:51,01/01/2024,192,2124,11,50.72,50.72
RD05N9,01/01/2024 09:45,01/01/2024,254,546,20,15.53,728.96
6OAFN3,01/01/2024 09:41,01/01/2024,804,181,23,123.73,3835.36
1HYLYP,01/01/2024 09:41,01/01/2024,512,10,14,20.92,648.82
ZHE9J7,01/01/2024 09:40,01/01/2024,754,2092,22,49.55,3469.28
CGBU89,01/01/2024 09:37,01/01/2024,798,449,21,47.31,2353.06
D8VWGT,01/01/2024 09:35,01/01/2024,612,1710,21,28.77,3465.69
2RGPHM,01/01/2024 09:34,01/01/2024,1792,896,23,1.34,3473.45
WHV6GG,01/01/2024 09:32,01/01/2024,438,1602,10,9.26,3168.25
YTAFKO,01/01/2024 09:29,01/01/2024,1073,1570,22,75.24,369.28
94RC8F,01/01/2024 09:29,01/01/2024,1606,372,14,98.7,667.23
VO7KE4,01/01/2024 09:27,01/01/2024,1840,459,12,202.54,30232.85
P4VGRS,01/01/2024 09:25,01/01/2024,268,1438,19,5.48,5.48
K5CAIU,01/01/2024 09:24,01/01/2024,1400,1246,16,9.37,2542.51
JT70Y2,01/01/2024 09:24,01/01/2024,194,1751,22,2.13,3151.64
C7TNPA,01/01/2024 09:23,01/01/2024,656,498,23,21.54,4147.18
QOPUKW,01/01/2024 09:20,01/01/2024,242,210,19,99.58,4721.29
O1T0FU,01/01/2024 09:16,01/01/2024,713,912,14,6.63,3703.12
GA7S04,01/01/2024 09:07,01/01/2024,745,1758,22,14.74,4836.18
CYAWEN,01/01/2024 09:05,01/01/2024,1158,768,12,4.34,4992.07
H1LFJL,01/01/2024 09:03,01/01/2024,654,2133,17,30.11,339.48
RNSNXB,01/01/2024 09:02,01/01/2024,9,448,21,21.04,4195.86
WLGITI,01/01/2024 08:58,01/01/2024,1731,580,13,67.79,1170.48
9UDE2L,01/01/2024 08:56,01/01/2024,1073,1570,19,23.28,444.52
Q3K16E,01/01/2024 08:54,01/01/2024,696,229,16,51.28,15365.4
811BI3,01/01/2024 08:53,01/01/2024,775,2074,10,35.48,4797.02
T9K8VV,01/01/2024 08:52,01/01/2024,1959,32,18,16.09,3277.22
WTQO5J,01/01/2024 08:50,01/01/2024,1639,1465,15,9.44,62048.4
K1UY76,01/01/2024 08:49,01/01/2024,785,1507,14,68.44,3411.92
ILP1N1,01/01/2024 08:48,01/01/2024,830,500,11,16.85,55312.92
29HF1P,01/01/2024 08:48,01/01/2024,1191,1364,17,45.18,1235.2
J759XO,01/01/2024 08:45,01/01/2024,866,1519,15,43.43,43.43
ALGEUM,01/01/2024 08:41,01/01/2024,133,811,15,10.03,10.03
5ON46O,01/01/2024 08:41,01/01/2024,510,1978,22,24.02,4820.96
KBELQ9,01/01/2024 08:37,01/01/2024,1484,1931,21,9.98,848.93
UV4JA2,01/01/2024 08:35,01/01/2024,379,487,12,2.83,1923.15
95QFWK,01/01/2024 08:27,01/01/2024,1093,1118,14,41.33,1998.89
UVA7SS,01/01/2024 08:23,01/01/2024,37,2222,10,32.6,1796.28
ORQ59D,01/01/2024 08:23,01/01/2024,756,1187,11,7.79,1807.38
IGG8TI,01/01/2024 08:20,01/01/2024,1763,2343,16,93.01,65867.96
66NSVU,01/01/2024 08:20,01/01/2024,1182,431,16,11.94,4160.69
G3IX27,01/01/2024 08:17,01/01/2024,174,1361,17,414,414
E0EKAO,01/01/2024 08:15,01/01/2024,1322,1002,15,25.54,25.54
DQR6CG,01/01/2024 08:15,01/01/2024,1030,1912,15,22.54,22.54
9NB945,01/01/2024 08:14,01/01/2024,176,579,17,801.2,83490.75
R7CW40,01/01/2024 08:10,01/01/2024,746,1859,17,29.29,61597.26
MV4Y06,01/01/2024 08:07,01/01/2024,677,1889,19,33.82,16178.87
X49LBQ,01/01/2024 08:07,01/01/2024,1288,950,22,3.58,1519.71
CO6NB8,01/01/2024 07:59,01/01/2024,514,1472,20,6.17,1438.85
4S7OAM,01/01/2024 07:58,01/01/2024,1634,2369,14,31.32,1663.34
FOYOR7,01/01/2024 07:53,01/01/2024,1075,1109,22,85.11,947.99
5XQFXK,01/01/2024 07:47,01/01/2024,252,458,16,21.82,3142.03
5CFWQJ,01/01/2024 07:47,01/01/2024,1560,2043,14,29.38,282.03
OHDF0W,01/01/2024 07:45,01/01/2024,546,764,16,47.14,939.22
P80C2I,01/01/2024 07:44,01/01/2024,24,621,23,33.85,95.05
T9ML40,01/01/2024 07:44,01/01/2024,1668,2206,19,8.74,315.49
4YZLXO,01/01/2024 07:42,01/01/2024,333,1279,11,31.82,31.82
W0EWAY,01/01/2024 07:41,01/01/2024,1672,194,11,40.98,52055.31
69T3FS,01/01/2024 07:39,01/01/2024,783,1038,22,3.5,17928.33
HUU52R,01/01/2024 07:31,01/01/2024,1418,2184,18,23.72,3063.09
EQKWA8,01/01/2024 07:30,01/01/2024,176,579,22,1646.22,82689.55
I5WL0J,01/01/2024 07:29,01/01/2024,312,1037,19,6.22,6.22
JBE9GL,01/01/2024 07:28,01/01/2024,1184,976,17,3.54,53408.54
5JDY3F,01/01/2024 07:28,01/01/2024,860,1777,22,7.99,38.44
VAHG8G,01/01/2024 07:27,01/01/2024,1157,2268,17,20.59,20.59
8O9MM4,01/01/2024 07:25,01/01/2024,1177,1348,19,21.45,21.45
W5DBEV,01/01/2024 07:23,01/01/2024,1755,26,10,63.56,3843
V46BTZ,01/01/2024 07:15,01/01/2024,240,388,22,28.61,2603.63
ZAEKS9,01/01/2024 07:12,01/01/2024,452,2165,12,49.55,462.38
5O47AE,01/01/2024 07:11,01/01/2024,1475,947,15,38.16,3787.6
Z84AGF,01/01/2024 07:11,01/01/2024,1470,2183,17,36.74,36.74
5TMJLU,01/01/2024 07:08,01/01/2024,260,282,10,416.64,52354.63
OES4JJ,01/01/2024 07:07,01/01/2024,1446,522,19,40.62,40.62
A63MH6,01/01/2024 07:05,01/01/2024,1950,683,15,26.97,26.97
SPUGWS,01/01/2024 07:03,01/01/2024,560,784,11,6.94,4356.25
EZBKO3,01/01/2024 07:02,01/01/2024,572,1655,21,56.15,42770.64
JBEQEB,01/01/2024 07:01,01/01/2024,1309,1124,12,16.01,1818.3
ESXJL1,01/01/2024 07:00,01/01/2024,1610,1971,14,5.57,3311.37
9IJ0FJ,01/01/2024 07:00,01/01/2024,1923,1018,23,8.48,2090.65
0PVW6K,01/01/2024 06:59,01/01/2024,29,1417,15,136.36,3409.89
6I966V,01/01/2024 06:59,01/01/2024,1911,340,21,40.69,40.69
MJ61FA,01/01/2024 06:57,01/01/2024,1582,1611,23,44.23,2052.62
BEHHW9,01/01/2024 06:56,01/01/2024,1161,356,11,5.7,3095.08
1K74W0,01/01/2024 06:54,01/01/2024,1897,717,18,14.57,3557.01
AFFSDU,01/01/2024 06:50,01/01/2024,1093,872,19,39.59,2283.81
HDXCZU,01/01/2024 06:48,01/01/2024,664,2284,22,31.22,1022.7
83T3OW,01/01/2024 06:47,01/01/2024,1226,838,10,2.16,4741.31
2Y5I8A,01/01/2024 06:46,01/01/2024,1925,2012,17,1.88,2558.4
E1JQQX,01/01/2024 06:45,01/01/2024,108,242,21,27.84,3213.41
J024YE,01/01/2024 06:44,01/01/2024,1009,2381,20,22.33,2924
M2I3QM,01/01/2024 06:43,01/01/2024,1908,2279,14,33.74,309.31
WYB87P,01/01/2024 06:41,01/01/2024,264,2240,16,5.87,2833.04
MLE13U,01/01/2024 06:41,01/01/2024,872,1219,11,22.65,3774.14
1Y2NJP,01/01/2024 06:40,01/01/2024,118,1467,22,15.38,1995.95
HQ7QXN,01/01/2024 06:40,01/01/2024,821,1895,17,13.48,1206.91
3E0VXT,01/01/2024 06:37,01/01/2024,260,282,19,284.13,52771.27
36RNHS,01/01/2024 06:37,01/01/2024,1631,2042,22,193.83,1670.21
Z3ADHF,01/01/2024 06:33,01/01/2024,494,1090,14,28.15,276.75
I5CM15,01/01/2024 06:32,01/01/2024,835,2391,23,15.08,1886.83
VPBUZD,01/01/2024 06:29,01/01/2024,556,411,21,62.11,1098.82
SSL4TF,01/01/2024 06:20,01/01/2024,922,1531,22,14.28,2066.69
72UIHV,01/01/2024 06:19,01/01/2024,1523,1242,17,23.41,23.41
VGQR75,01/01/2024 06:17,01/01/2024,666,2137,18,2.17,3947.86
N8XYMZ,01/01/2024 06:16,01/01/2024,427,1328,14,6.94,2805.68
DS06NX,01/01/2024 06:11,01/01/2024,1937,66,17,68.62,68.62
SFK7QI,01/01/2024 06:07,01/01/2024,1871,1905,15,21.69,3098.58
PBSMJ9,01/01/2024 06:04,01/01/2024,1087,2308,21,32.83,2150.72
QEX3ZL,01/01/2024 06:04,01/01/2024,1769,557,12,97.23,4408.45
HSNC4P,01/01/2024 06:04,01/01/2024,1878,1175,10,40.54,4279.78
M456O0,01/01/2024 06:04,01/01/2024,1676,528,19,36.29,36.29
AG1WKA,01/01/2024 06:01,01/01/2024,781,1331,19,88.18,1274.21
SSLQ2M,01/01/2024 06:01,01/01/2024,542,615,19,12.7,12.7
XWPEUS,01/01/2024 05:57,01/01/2024,439,1358,20,7.03,2883.94
WSSILE,01/01/2024 05:57,01/01/2024,1302,485,11,332.73,2642.95
80FRWA,01/01/2024 05:50,01/01/2024,70,1017,14,175.88,2937.71
MOHUAV,01/01/2024 05:47,01/01/2024,596,536,11,4.57,20.03
3XKESN,01/01/2024 05:46,01/01/2024,1786,1902,12,10.52,59.07
KYLJ1J,01/01/2024 05:39,01/01/2024,748,2158,11,41.8,56544.8
M9SG4K,01/01/2024 05:35,01/01/2024,628,706,10,10.02,2448.61
MX35SD,01/01/2024 05:34,01/01/2024,1993,1500,20,24.07,211.51
PDNV01,01/01/2024 05:34,01/01/2024,888,1381,14,101.61,47024.37
583RWX,01/01/2024 05:33,01/01/2024,1260,2212,16,22.79,2092.9
056Y5H,01/01/2024 05:32,01/01/2024,34,1188,10,15.49,3045.26
666VPP,01/01/2024 05:25,01/01/2024,122,2317,19,21.44,21.44
RZ4INC,01/01/2024 05:11,01/01/2024,1586,1105,21,28.41,28.41
CU9QUP,01/01/2024 05:10,01/01/2024,1457,346,13,116.6,972.29
265Q7T,01/01/2024 05:09,01/01/2024,242,210,21,17.06,4621.71
M6GLDW,01/01/2024 05:02,01/01/2024,1837,1845,20,4.21,3747.21
82QQ3H,01/01/2024 05:01,01/01/2024,1356,1412,10,18.9,18440.25
E00HI0,01/01/2024 05:00,01/01/2024,1128,1069,19,8.84,8.84
B98XA2,01/01/2024 04:57,01/01/2024,922,1531,16,19.75,2080.97
SM5BS4,01/01/2024 04:55,01/01/2024,640,923,19,24.91,1824.62
1CKXOE,01/01/2024 04:49,01/01/2024,966,869,22,36.88,2142.3
LQGWLD,01/01/2024 04:48,01/01/2024,951,1517,19,10.48,234.45
YXJN55,01/01/2024 04:47,01/01/2024,664,2284,16,2.25,1053.92
W0X7V4,01/01/2024 04:45,01/01/2024,1300,2117,14,1.68,1921.79
EMKU69,01/01/2024 04:40,01/01/2024,1530,313,20,101.53,4871.1
G4BWU8,01/01/2024 04:38,01/01/2024,1658,2275,20,20.74,73.95
W7KF0F,01/01/2024 04:36,01/01/2024,829,1442,20,90.8,27762.81
3KK5LU,01/01/2024 04:35,01/01/2024,34,1188,12,115.74,3060.75
2VN4WF,01/01/2024 04:33,01/01/2024,1681,74,20,13.06,4243.75
0K1PRY,01/01/2024 04:31,01/01/2024,499,597,22,43.17,1809.48
0PMDN9,01/01/2024 04:28,01/01/2024,1956,627,22,17.07,98736.76
XZVRZZ,01/01/2024 04:27,01/01/2024,653,1735,15,101.89,101.89
0KQ2O6,01/01/2024 04:27,01/01/2024,951,1517,16,8.84,223.97
WQ1HYH,01/01/2024 04:23,01/01/2024,1161,356,18,13.93,3089.38
PXETGC,01/01/2024 04:20,01/01/2024,447,2421,21,26.96,4340.14
9ZX5GU,01/01/2024 04:20,01/01/2024,1374,1699,22,150.37,4741.3
MP5GWF,01/01/2024 04:16,01/01/2024,996,882,15,2.07,2441.34
W4P6A2,01/01/2024 04:15,01/01/2024,596,536,15,15.46,15.46
RUBKEN,01/01/2024 04:15,01/01/2024,1976,1374,11,7.31,4651.14
AQ979B,01/01/2024 04:14,01/01/2024,1832,1590,19,2.76,4475.95
D40AHI,01/01/2024 04:11,01/01/2024,1978,654,19,19.08,4989.7
2W0SXX,01/01/2024 04:10,01/01/2024,575,1064,21,35.47,1223.12
YTEXL6,01/01/2024 04:09,01/01/2024,444,2426,20,7.28,2479.11
XEJ2UU,01/01/2024 04:09,01/01/2024,700,209,23,52.41,3725.64
3GREQ4,01/01/2024 04:05,01/01/2024,162,2005,18,7.16,4256.97
77IFH9,01/01/2024 04:04,01/01/2024,989,1363,15,3.61,3948.99
IG0VT2,01/01/2024 04:03,01/01/2024,872,212,21,14.91,14.91
ILPKMZ,01/01/2024 03:58,01/01/2024,1246,1428,16,45.32,1719.16
DSTDT0,01/01/2024 03:57,01/01/2024,1448,1281,21,60.75,1334.36
CA4RHO,01/01/2024 03:55,01/01/2024,1769,1765,15,3.25,97929.68
D48KX9,01/01/2024 03:45,01/01/2024,1699,2190,15,3.42,3.42
A1QZVY,01/01/2024 03:43,01/01/2024,1889,545,12,17.4,1443.05
T6ASKJ,01/01/2024 03:37,01/01/2024,1965,1352,21,101.32,101.32
HRSSLX,01/01/2024 03:35,01/01/2024,816,737,12,20.32,39053.7
M7P9FO,01/01/2024 03:34,01/01/2024,259,772,21,4.27,1336.91
LFLTLW,01/01/2024 03:32,01/01/2024,644,312,16,35.5,82.82
EREULS,01/01/2024 03:32,01/01/2024,480,2192,21,11.78,11.78
5F8F5G,01/01/2024 03:31,01/01/2024,968,876,21,24.52,557.46
VCJB22,01/01/2024 03:29,01/01/2024,637,1185,22,19.29,1131.28
W7C5I8,01/01/2024 03:28,01/01/2024,447,2130,14,49.61,885.19
GI5HI4,01/01/2024 03:26,01/01/2024,460,1721,19,16.08,16.08
71EBVF,01/01/2024 03:25,01/01/2024,854,628,14,27.92,4917.53
LQ1GIG,01/01/2024 03:24,01/01/2024,1622,2394,18,22.82,3580.34
O0MO59,01/01/2024 03:21,01/01/2024,1892,271,12,79.61,2580.06
NN0W8C,01/01/2024 03:17,01/01/2024,886,1486,23,15.72,2671.87
QL77JW,01/01/2024 03:10,01/01/2024,1385,1657,22,237.95,1816.34
081H80,01/01/2024 03:07,01/01/2024,296,93,15,9.05,1599.34
1ELMGB,01/01/2024 03:04,01/01/2024,842,1810,18,257.35,43361.34
1683T6,01/01/2024 03:02,01/01/2024,861,460,23,12.39,1683.04
6268AU,01/01/2024 03:01,01/01/2024,441,1155,15,8.41,887.35
X48W5I,01/01/2024 02:58,01/01/2024,1743,90,19,63.87,63.87
DIL01A,01/01/2024 02:57,01/01/2024,665,787,23,134,963.34
8AQDGC,01/01/2024 02:50,01/01/2024,1691,2123,23,7.43,30186.87
PTJ2GK,01/01/2024 02:49,01/01/2024,336,2362,21,23.33,23.33
UR9HQI,01/01/2024 02:41,01/01/2024,1893,1490,21,10.72,84732.46
10LTST,01/01/2024 02:39,01/01/2024,439,1358,14,4.78,2890.97
GVT82O,01/01/2024 02:38,01/01/2024,26,548,17,63.56,4470.64
IME1OS,01/01/2024 02:33,01/01/2024,1752,1835,21,34.13,4639.94
R8E92A,01/01/2024 02:32,01/01/2024,604,1536,23,25.44,4294.69
30NLPW,01/01/2024 02:29,01/01/2024,452,2165,20,85.29,511.93
QWB676,01/01/2024 02:29,01/01/2024,1925,817,20,32.43,4007.87
HSTEJJ,01/01/2024 02:26,01/01/2024,496,1599,10,395.53,109.48
ROGY0W,01/01/2024 02:24,01/01/2024,1431,1554,19,49.57,49.57
DBZSIM,01/01/2024 02:23,01/01/2024,477,954,19,22.68,578.61
JG5IVF,01/01/2024 02:21,01/01/2024,881,1953,10,31.04,4642.75
3ST1HC,01/01/2024 02:19,01/01/2024,1247,1737,18,101.29,4636.5
FXPQL7,01/01/2024 02:18,01/01/2024,872,1219,22,53.48,3751.49
O1WEY0,01/01/2024 02:16,01/01/2024,1382,1487,15,5.57,1492.74
B5323K,01/01/2024 02:15,01/01/2024,103,1041,23,24.64,1350.44
U9KCJN,01/01/2024 02:15,01/01/2024,1429,1386,14,6.42,1275.8
HP8ZX1,01/01/2024 02:09,01/01/2024,1372,940,23,22.89,85603.2
Q0E5JS,01/01/2024 02:07,01/01/2024,260,282,21,425.67,52487.14
73HRBA,01/01/2024 02:05,01/01/2024,1214,1938,17,25.43,2577.85
HPUIGU,01/01/2024 02:04,01/01/2024,525,824,21,32.59,4444.87
VS4UV2,01/01/2024 02:04,01/01/2024,1552,1582,17,7.91,7.91
5SJ04A,01/01/2024 02:00,01/01/2024,1589,607,17,103.11,4354.58
7Y7NNY,01/01/2024 02:00,01/01/2024,872,1219,18,114.48,3804.97
8D2ODK,01/01/2024 01:58,01/01/2024,392,349,21,31.56,2007.57
FHSKK5,01/01/2024 01:58,01/01/2024,1888,1802,12,9.24,4254.72
1JT6Y3,01/01/2024 01:53,01/01/2024,507,1320,16,18,3277.91
88N050,01/01/2024 01:53,01/01/2024,411,1748,20,156.26,2318.21
QWXPT9,01/01/2024 01:52,01/01/2024,272,634,14,41.26,3362.37
HE54QY,01/01/2024 01:48,01/01/2024,178,830,14,50.79,2819.53
H1L34Q,01/01/2024 01:43,01/01/2024,392,349,22,27.91,1976.01
AWOK8O,01/01/2024 01:42,01/01/2024,1197,1692,17,6.08,6.08
W1NYZG,01/01/2024 01:42,01/01/2024,1668,2206,15,306.75,306.75
5XYQ57,01/01/2024 01:41,01/01/2024,949,2387,17,76.37,76.37
8KJJK9,01/01/2024 01:37,01/01/2024,981,1170,21,7.68,4646.04
37IQYW,01/01/2024 01:36,01/01/2024,929,942,23,5.19,2970.02
0FKDG7,01/01/2024 01:33,01/01/2024,212,1624,23,7.79,4552.83
ODW9JQ,01/01/2024 01:32,01/01/2024,826,1071,23,16.1,1325.88
XY2NZ5,01/01/2024 01:31,01/01/2024,1672,323,11,18.31,18.31
DJA4PK,01/01/2024 01:26,01/01/2024,665,787,19,80.66,1097.34
MTQ0S7,01/01/2024 01:20,01/01/2024,457,171,15,33.55,33.55
0ECJMZ,01/01/2024 01:20,01/01/2024,640,923,22,13.28,1799.71
RZR9ME,01/01/2024 01:18,01/01/2024,1718,1136,22,14.28,2087.53
ZRLJ7Q,01/01/2024 01:11,01/01/2024,405,2290,11,13.28,4348.18
5XIXD0,01/01/2024 01:07,01/01/2024,797,1952,10,31.2,4733.82
86A0VR,01/01/2024 01:05,01/01/2024,1475,947,22,10.61,3749.44
JCGHDO,01/01/2024 01:02,01/01/2024,1002,2061,14,29.11,2064.4
64YZ4D,01/01/2024 01:00,01/01/2024,1921,929,15,10.26,1243.4
JPR74X,01/01/2024 00:56,01/01/2024,1711,107,22,11.75,56576.17
HZSIYR,01/01/2024 00:55,01/01/2024,291,1184,17,8.17,1500.39
0T3QGP,01/01/2024 00:52,01/01/2024,1377,1274,12,362.16,1920.15
1IRV7C,01/01/2024 00:49,01/01/2024,1955,2083,21,4.51,2868.02
UANW05,01/01/2024 00:45,01/01/2024,1016,1391,22,14.67,3847.04
AQKMQ4,01/01/2024 00:44,01/01/2024,1073,1115,10,73.43,4742.81
4Y8MWF,01/01/2024 00:41,01/01/2024,1956,1921,22,6.75,2634.68
3EG1XK,01/01/2024 00:38,01/01/2024,1002,2061,16,40.31,2093.51
40DH2K,01/01/2024 00:32,01/01/2024,439,1358,12,16.8,2895.75
SCKZDO,01/01/2024 00:32,01/01/2024,111,2221,21,13.44,13.44
3LU2XM,01/01/2024 00:32,01/01/2024,1281,612,21,9.57,9.57
BZ9YJN,01/01/2024 00:32,01/01/2024,393,519,16,9.96,1389.31
G29UBM,01/01/2024 00:30,01/01/2024,1438,287,17,10.19,3293.87
0FH28I,01/01/2024 00:28,01/01/2024,879,1186,17,46.95,46.95
7PT0RK,01/01/2024 00:27,01/01/2024,679,1145,20,42.73,4060.02
BASUZB,01/01/2024 00:27,01/01/2024,142,1581,15,10.95,379.7
1FGPML,01/01/2024 00:26,01/01/2024,1425,2271,22,11.61,2710.98
J0I1V5,01/01/2024 00:26,01/01/2024,241,204,10,20.86,3150.33
FF0TUQ,01/01/2024 00:23,01/01/2024,306,1623,23,18.1,3180.87
94WFCB,01/01/2024 00:22,01/01/2024,1220,516,15,4.15,4.15
J5UH12,01/01/2024 00:20,01/01/2024,561,1847,20,22.73,3595.94
X1L7VQ,01/01/2024 00:20,01/01/2024,1508,278,23,74.66,4157.74
525R6A,01/01/2024 00:19,01/01/2024,310,1278,18,7.61,1967.38
GYIPQV,01/01/2024 00:18,01/01/2024,939,604,21,39.67,39.67
1M5CRZ,01/01/2024 00:17,01/01/2024,580,331,15,26.61,26.61
1P5JRF,01/01/2024 00:16,01/01/2024,848,421,17,103.12,103.12
56AQYC,01/01/2024 00:14,01/01/2024,39,1761,16,19.13,1661.52
Z0AQJ9,01/01/2024 00:12,01/01/2024,187,1247,10,12.02,4141.64
A25OE3,01/01/2024 00:11,01/01/2024,1924,1665,15,71.18,71.18
O06BEN,01/01/2024 00:08,01/01/2024,1896,812,12,4.55,3542.11
7T0RMC,01/01/2024 00:08,01/01/2024,340,297,11,21.7,4969.32
1M6M5K,01/01/2024 00:07,01/01/2024,1946,1292,14,11.59,4247.24
XFU43K,01/01/2024 00:06,01/01/2024,271,2378,16,21.44,4044.35
9T5FOV,01/01/2024 00:05,01/01/2024,1401,1159,23,21.61,3300.25
VEDHR3,01/01/2024 00:04,01/01/2024,1456,1295,14,15.42,4836.58
4M8IWY,01/01/2024 00:00,01/01/2024,1771,1826,14,19.2,1846.06
S4MSRB,02/01/2024 23:57,02/01/2024,1077,2214,23,26.19,66406.18
WPITKF,02/01/2024 23:55,02/01/2024,1464,748,10,3.64,3871.22
C5LQLV,02/01/2024 23:50,02/01/2024,465,1937,19,60.63,60.63
RGSGZT,02/01/2024 23:50,02/01/2024,447,2130,19,78.22,963.41
90T3A8,02/01/2024 23:47,02/01/2024,677,1889,23,22.2,15922.12
YPJQKP,02/01/2024 23:47,02/01/2024,1150,793,14,96.51,524.3
2ZLIED,02/01/2024 23:43,02/01/2024,270,958,17,14.72,1772.45
V83ZA2,02/01/2024 23:39,02/01/2024,751,2002,21,5.9,58.29
NMAZXS,02/01/2024 23:38,02/01/2024,1925,817,21,7.31,4020.3
B5BIAC,02/01/2024 23:38,02/01/2024,443,215,12,43.3,4697.73
YO3HH9,02/01/2024 23:37,02/01/2024,1081,186,19,124.65,2885.89
KNCME6,02/01/2024 23:33,02/01/2024,354,368,20,21.02,27005.26
C7LIF9,02/01/2024 23:31,02/01/2024,366,102,17,11.79,24.16
TQ3TKU,02/01/2024 23:30,02/01/2024,837,195,22,27.65,274.83
PPE3HX,02/01/2024 23:27,02/01/2024,1249,1275,11,10.78,3508.63
4CPDV8,02/01/2024 23:26,02/01/2024,384,1540,17,8.56,3755.13
CGV5NA,02/01/2024 23:23,02/01/2024,1234,1650,21,17.29,17.29
Q9FR8E,02/01/2024 23:20,02/01/2024,1394,850,19,33.5,3396.53
58FER8,02/01/2024 23:20,02/01/2024,1376,1666,15,101.89,4717.42
2PEV6F,02/01/2024 23:17,02/01/2024,501,614,19,17.01,2486.57
R3XI74,02/01/2024 23:17,02/01/2024,768,42,23,20.14,3443.38
IRA1RE,02/01/2024 23:16,02/01/2024,496,1599,23,28.72,628.58
8IYL25,02/01/2024 23:15,02/01/2024,1972,1559,17,28.82,2025.55
Z8YJ9A,02/01/2024 23:11,02/01/2024,1631,222,18,19.44,2061.84
OEYE04,02/01/2024 23:10,02/01/2024,176,579,18,80.74,84695.17
BNQKC6,02/01/2024 23:02,02/01/2024,1115,2021,16,26.47,3836.6
7V8PRC,02/01/2024 23:01,02/01/2024,428,1394,16,24.73,2257.57
F74H6C,02/01/2024 23:00,02/01/2024,437,878,19,22.55,22.55
V8PZLO,02/01/2024 22:59,02/01/2024,1568,2177,19,7.12,7.12
ZCJ02O,02/01/2024 22:58,02/01/2024,1061,1607,16,24.34,4820.87
VI1ZVN,02/01/2024 22:57,02/01/2024,1869,619,15,8.01,8.01
U9FGZV,02/01/2024 22:55,02/01/2024,476,662,23,26.01,3593.07
Y31C4U,02/01/2024 22:54,02/01/2024,835,2391,23,6.5,1880.33
TUHI6H,02/01/2024 22:54,02/01/2024,677,1889,10,184.72,15944.32
2GBLC8,02/01/2024 22:53,02/01/2024,13,37,17,33.91,4886.48
0UZV8N,02/01/2024 22:51,02/01/2024,1376,1666,19,9.16,4615.53
ZFZFLC,02/01/2024 22:48,02/01/2024,352,1904,11,42.37,4203.18
MKPKHI,02/01/2024 22:47,02/01/2024,1964,1633,22,44,2686.07
2AYSU8,02/01/2024 22:45,02/01/2024,496,1599,21,547.82,657.3
I08JOS,02/01/2024 22:44,02/01/2024,1737,690,22,52.36,1551.48
5KB8CV,02/01/2024 22:44,02/01/2024,821,1895,23,11.16,1198.8
V5YIKG,02/01/2024 22:43,02/01/2024,1403,1026,22,13.59,4829.96
LR0F2D,02/01/2024 22:38,02/01/2024,686,125,19,49.8,2093.65
F80PIQ,02/01/2024 22:35,02/01/2024,60,1648,22,11.29,331.86
EIVA8T,02/01/2024 22:32,02/01/2024,351,1601,18,60.74,4018.19
EPLO3D,02/01/2024 22:32,02/01/2024,133,811,15,18.2,110.56
VAGWTX,02/01/2024 22:30,02/01/2024,714,1786,19,17.16,679.86
SOTCSH,02/01/2024 22:30,02/01/2024,895,1933,11,17.1,844.57
VIP9B1,02/01/2024 22:29,02/01/2024,1920,970,17,9.53,92.98
6HACH4,02/01/2024 22:29,02/01/2024,296,398,11,3.96,377.4
AD3UVW,02/01/2024 22:27,02/01/2024,1418,77,12,14.61,3057.81
XSZH6U,02/01/2024 22:27,02/01/2024,1226,1032,20,31.19,537.44
G3WK68,02/01/2024 22:25,02/01/2024,1956,1030,18,4.93,17533.45
GWBTKJ,02/01/2024 22:19,02/01/2024,1158,768,18,18.96,4973.11
307S49,02/01/2024 22:18,02/01/2024,1053,552,11,8.92,8.92
7A909U,02/01/2024 22:16,02/01/2024,277,1301,21,18.45,18.45
DZZKS4,02/01/2024 22:15,02/01/2024,1946,1292,10,6.51,4240.73
8OI6IA,02/01/2024 22:15,02/01/2024,1564,918,18,24.47,2607.5
IJUFEC,02/01/2024 22:15,02/01/2024,1071,1632,21,21.13,1696.24
DL7Z5Q,02/01/2024 22:08,02/01/2024,1628,1100,12,87.61,28066.83
1S42IU,02/01/2024 22:04,02/01/2024,1718,1136,12,31.55,2041.72
SLV5AQ,02/01/2024 22:01,02/01/2024,294,211,11,3.48,3.48
LQXR2R,02/01/2024 21:57,02/01/2024,859,476,15,25.08,2194.19
RGH4D4,02/01/2024 21:55,02/01/2024,918,1397,15,18.32,18.32
MCGQ63,02/01/2024 21:52,02/01/2024,380,1694,22,26.48,4223.15
4450BJ,02/01/2024 21:48,02/01/2024,1582,2363,19,8.72,4575.3
G9B6XP,02/01/2024 21:46,02/01/2024,1418,1416,23,15.44,3534.67
S09Z1N,02/01/2024 21:46,02/01/2024,1609,871,12,10.26,339.73
KG1OHA,02/01/2024 21:44,02/01/2024,1160,334,19,47.89,3448.43
1XAA96,02/01/2024 21:42,02/01/2024,816,737,10,6.81,39046.89
0I2DAP,02/01/2024 21:34,02/01/2024,1575,1033,12,6.29,4395.51
RVIT4H,02/01/2024 21:30,02/01/2024,26,548,14,21.9,4448.74
F86YA2,02/01/2024 21:30,02/01/2024,392,349,16,12.54,1995.03
1EIAIH,02/01/2024 21:27,02/01/2024,1218,226,15,6.21,6.21
86ALYJ,02/01/2024 21:27,02/01/2024,594,149,10,287.37,929.21
